component_id,component_type,parameter_name,lot_id,risk_level,risk_score,anomaly_flag,behavior_pattern,input_stage,predicted_168h,is_risky
CMP-000860,Driver IC,Propagation Delay,LOT-04,MEDIUM,30.0,0,NORMAL,0h_24h_96h,18.789231895750557,True
CMP-000861,Logic IC,Iddq,LOT-18,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,39.61430469404762,True
CMP-000862,Memory IC,Standby Current,LOT-07,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,30.743506210190716,True
CMP-000863,ADC,Leakage Current,LOT-12,MEDIUM,41.0,0,NORMAL,0h_24h_96h,5.638745435576177,True
CMP-000864,Driver IC,Propagation Delay,LOT-01,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,41.842701591352345,True
CMP-000865,Logic IC,Iddq,LOT-05,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,38.194734054894155,True
CMP-000866,Memory IC,Standby Current,LOT-18,MEDIUM,30.0,0,NORMAL,0h_24h_96h,26.51432681463639,True
CMP-000867,ADC,Leakage Current,LOT-04,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,20.801907033760227,True
CMP-000868,Driver IC,Propagation Delay,LOT-10,LOW,0.0,0,NORMAL,0h_24h_96h,18.098725169485654,False
CMP-000869,Logic IC,Iddq,LOT-16,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,12.621065007671955,True
CMP-000870,Memory IC,Standby Current,LOT-10,LOW,0.0,0,NORMAL,0h_24h_96h,26.174582714376665,False
CMP-000871,ADC,Leakage Current,LOT-10,MEDIUM,30.0,0,NORMAL,0h_24h_96h,5.338176817615357,True
CMP-000872,Driver IC,Propagation Delay,LOT-11,LOW,15.0,0,NORMAL,0h_24h_96h,18.3132191364345,False
CMP-000873,Logic IC,Iddq,LOT-20,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,42.210636731349254,True
CMP-000874,Memory IC,Standby Current,LOT-14,LOW,0.0,0,NORMAL,0h_24h_96h,26.703007176886715,False
CMP-000875,ADC,Leakage Current,LOT-01,LOW,0.0,0,NORMAL,0h_24h_96h,5.623490063615026,False
CMP-000876,Driver IC,Propagation Delay,LOT-16,LOW,15.0,0,NORMAL,0h_24h_96h,18.202343534179,False
CMP-000877,Logic IC,Iddq,LOT-08,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,36.57315935183981,True
CMP-000878,Memory IC,Standby Current,LOT-13,LOW,15.0,0,NORMAL,0h_24h_96h,25.506110860478962,False
CMP-000879,ADC,Leakage Current,LOT-15,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,7.354873372695347,True
CMP-000880,Driver IC,Propagation Delay,LOT-08,MEDIUM,30.0,0,NORMAL,0h_24h_96h,18.24871844203727,True
CMP-000881,Logic IC,Iddq,LOT-16,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,40.89705180595243,True
CMP-000882,Memory IC,Standby Current,LOT-12,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,64.56131655330238,True
CMP-000883,ADC,Leakage Current,LOT-10,LOW,0.0,0,NORMAL,0h_24h_96h,5.2080945268762875,False
CMP-000884,Driver IC,Propagation Delay,LOT-14,LOW,15.0,0,NORMAL,0h_24h_96h,19.18293067048596,False
CMP-000885,Logic IC,Iddq,LOT-19,LOW,0.0,0,NORMAL,0h_24h_96h,10.749801274206352,False
CMP-000886,Memory IC,Standby Current,LOT-08,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,69.28672205305725,True
CMP-000887,ADC,Leakage Current,LOT-03,MEDIUM,30.0,0,NORMAL,0h_24h_96h,5.430539229008406,True
CMP-000888,Driver IC,Propagation Delay,LOT-04,MEDIUM,30.0,0,NORMAL,0h_24h_96h,18.40476175425988,True
CMP-000889,Logic IC,Iddq,LOT-17,LOW,0.0,0,NORMAL,0h_24h_96h,10.484686907407417,False
CMP-000890,Memory IC,Standby Current,LOT-18,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,73.92014736444052,True
CMP-000891,ADC,Leakage Current,LOT-06,MEDIUM,41.0,0,NORMAL,0h_24h_96h,5.057818921004101,True
CMP-000892,Driver IC,Propagation Delay,LOT-05,LOW,0.0,0,NORMAL,0h_24h_96h,18.074278355881805,False
CMP-000893,Logic IC,Iddq,LOT-04,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,36.45767016865082,True
CMP-000894,Memory IC,Standby Current,LOT-11,LOW,0.0,0,NORMAL,0h_24h_96h,26.297473267060408,False
CMP-000895,ADC,Leakage Current,LOT-13,LOW,0.0,0,NORMAL,0h_24h_96h,5.1864423578069285,False
CMP-000896,Driver IC,Propagation Delay,LOT-02,LOW,0.0,0,NORMAL,0h_24h_96h,18.930006234294545,False
CMP-000897,Logic IC,Iddq,LOT-16,MEDIUM,30.0,0,NORMAL,0h_24h_96h,10.722047117063486,True
CMP-000898,Memory IC,Standby Current,LOT-04,LOW,0.0,0,NORMAL,0h_24h_96h,26.40375240023923,False
CMP-000899,ADC,Leakage Current,LOT-18,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,22.703361946895814,True
CMP-000900,Driver IC,Propagation Delay,LOT-15,LOW,15.0,0,NORMAL,0h_24h_96h,18.54283009262594,False
CMP-000901,Logic IC,Iddq,LOT-11,LOW,0.0,0,NORMAL,0h_24h_96h,10.677636976984127,False
CMP-000902,Memory IC,Standby Current,LOT-09,LOW,15.0,0,NORMAL,0h_24h_96h,25.958097295736835,False
CMP-000903,ADC,Leakage Current,LOT-11,HIGH,74.0,0,NORMAL,0h_24h_96h,6.749277537614458,True
CMP-000904,Driver IC,Propagation Delay,LOT-06,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,20.145212031067118,True
CMP-000905,Logic IC,Iddq,LOT-02,MEDIUM,30.0,0,NORMAL,0h_24h_96h,10.297351460846562,True
CMP-000906,Memory IC,Standby Current,LOT-04,LOW,0.0,0,NORMAL,0h_24h_96h,26.722912646713045,False
CMP-000907,ADC,Leakage Current,LOT-02,LOW,21.0,0,NORMAL,0h_24h_96h,5.341373957050447,False
CMP-000908,Driver IC,Propagation Delay,LOT-18,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,36.17641605346254,True
CMP-000909,Logic IC,Iddq,LOT-08,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,37.11597614563494,True
CMP-000910,Memory IC,Standby Current,LOT-04,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,73.81499382922225,True
CMP-000911,ADC,Leakage Current,LOT-18,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,19.653240680625704,True
CMP-000912,Driver IC,Propagation Delay,LOT-13,LOW,0.0,0,NORMAL,0h_24h_96h,18.175881181185034,False
CMP-000913,Logic IC,Iddq,LOT-04,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,34.57971022367726,True
CMP-000914,Memory IC,Standby Current,LOT-03,LOW,0.0,0,NORMAL,0h_24h_96h,26.895380297556915,False
CMP-000915,ADC,Leakage Current,LOT-17,LOW,0.0,0,NORMAL,0h_24h_96h,5.494827358500282,False
CMP-000916,Driver IC,Propagation Delay,LOT-01,LOW,15.0,0,NORMAL,0h_24h_96h,18.074278355881805,False
CMP-000917,Logic IC,Iddq,LOT-16,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,38.831086094444466,True
CMP-000918,Memory IC,Standby Current,LOT-01,MEDIUM,30.0,0,NORMAL,0h_24h_96h,27.092601525165918,True
CMP-000919,ADC,Leakage Current,LOT-10,LOW,0.0,0,NORMAL,0h_24h_96h,5.571778341120381,False
CMP-000920,Driver IC,Propagation Delay,LOT-12,LOW,15.0,0,NORMAL,0h_24h_96h,19.28782969279324,False
CMP-000921,Logic IC,Iddq,LOT-12,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,13.073088780291009,True
CMP-000922,Memory IC,Standby Current,LOT-11,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,71.38543546767139,True
CMP-000923,ADC,Leakage Current,LOT-12,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,6.8911001664280604,True
CMP-000924,Driver IC,Propagation Delay,LOT-16,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,21.29321434583136,True
CMP-000925,Logic IC,Iddq,LOT-11,LOW,15.0,0,NORMAL,0h_24h_96h,10.474553741402108,False
CMP-000926,Memory IC,Standby Current,LOT-07,LOW,0.0,0,NORMAL,0h_24h_96h,26.128012244542973,False
CMP-000927,ADC,Leakage Current,LOT-10,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,20.964116504878266,True
CMP-000928,Driver IC,Propagation Delay,LOT-11,MEDIUM,30.0,0,NORMAL,0h_24h_96h,18.47913783511518,True
CMP-000929,Logic IC,Iddq,LOT-20,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,40.09031973055554,True
CMP-000930,Memory IC,Standby Current,LOT-01,MEDIUM,30.0,0,NORMAL,0h_24h_96h,25.98457035573327,True
CMP-000931,ADC,Leakage Current,LOT-14,LOW,0.0,0,NORMAL,0h_24h_96h,5.770939957187656,False
CMP-000932,Driver IC,Propagation Delay,LOT-02,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,41.05576210656675,True
CMP-000933,Logic IC,Iddq,LOT-13,MEDIUM,30.0,0,NORMAL,0h_24h_96h,10.566497903391062,True
CMP-000934,Memory IC,Standby Current,LOT-08,LOW,0.0,0,NORMAL,0h_24h_96h,25.695990481891368,False
CMP-000935,ADC,Leakage Current,LOT-02,LOW,0.0,0,NORMAL,0h_24h_96h,5.167838733681859,False
CMP-000936,Driver IC,Propagation Delay,LOT-04,MEDIUM,30.0,0,NORMAL,0h_24h_96h,17.930615341512173,True
CMP-000937,Logic IC,Iddq,LOT-14,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,34.87569991150792,True
CMP-000938,Memory IC,Standby Current,LOT-20,LOW,0.0,0,NORMAL,0h_24h_96h,26.163691041801883,False
CMP-000939,ADC,Leakage Current,LOT-14,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,21.042996892034736,True
CMP-000940,Driver IC,Propagation Delay,LOT-01,LOW,0.0,0,NORMAL,0h_24h_96h,18.392200036733843,False
CMP-000941,Logic IC,Iddq,LOT-12,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,36.246934024603185,True
CMP-000942,Memory IC,Standby Current,LOT-04,LOW,0.0,0,NORMAL,0h_24h_96h,26.039683434411817,False
CMP-000943,ADC,Leakage Current,LOT-20,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,7.354363243480734,True
CMP-000944,Driver IC,Propagation Delay,LOT-03,LOW,15.0,0,NORMAL,0h_24h_96h,18.50627544892115,False
CMP-000945,Logic IC,Iddq,LOT-09,LOW,15.0,0,NORMAL,0h_24h_96h,11.189955133730166,False
CMP-000946,Memory IC,Standby Current,LOT-07,LOW,15.0,0,NORMAL,0h_24h_96h,26.021022863628744,False
CMP-000947,ADC,Leakage Current,LOT-08,LOW,15.0,0,NORMAL,0h_24h_96h,5.132253590633442,False
CMP-000948,Driver IC,Propagation Delay,LOT-17,LOW,0.0,0,NORMAL,0h_24h_96h,18.597642199053038,False
CMP-000949,Logic IC,Iddq,LOT-08,LOW,0.0,0,NORMAL,0h_24h_96h,10.769122250793652,False
CMP-000950,Memory IC,Standby Current,LOT-08,MEDIUM,30.0,0,NORMAL,0h_24h_96h,25.432716296745223,True
CMP-000951,ADC,Leakage Current,LOT-06,MEDIUM,41.0,0,NORMAL,0h_24h_96h,5.1404641724374756,True
CMP-000952,Driver IC,Propagation Delay,LOT-01,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,21.19966334224057,True
CMP-000953,Logic IC,Iddq,LOT-13,LOW,0.0,0,NORMAL,0h_24h_96h,10.852042794047627,False
CMP-000954,Memory IC,Standby Current,LOT-15,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,71.12428758197801,True
CMP-000955,ADC,Leakage Current,LOT-09,LOW,0.0,0,NORMAL,0h_24h_96h,5.446996526566314,False
CMP-000956,Driver IC,Propagation Delay,LOT-15,MEDIUM,30.0,0,NORMAL,0h_24h_96h,18.15712504571622,True
CMP-000957,Logic IC,Iddq,LOT-17,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,39.52489078042323,True
CMP-000958,Memory IC,Standby Current,LOT-01,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,67.58640233636973,True
CMP-000959,ADC,Leakage Current,LOT-12,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,21.207298231270023,True
CMP-000960,Driver IC,Propagation Delay,LOT-05,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,37.69719935838022,True
CMP-000961,Logic IC,Iddq,LOT-04,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,42.006019216005285,True
CMP-000962,Memory IC,Standby Current,LOT-07,LOW,0.0,0,NORMAL,0h_24h_96h,25.95242057277036,False
CMP-000963,ADC,Leakage Current,LOT-13,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,20.264714184244816,True
CMP-000964,Driver IC,Propagation Delay,LOT-12,LOW,15.0,0,NORMAL,0h_24h_96h,17.967704114203922,False
CMP-000965,Logic IC,Iddq,LOT-13,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,13.755302223015864,True
CMP-000966,Memory IC,Standby Current,LOT-01,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,70.46794289955005,True
CMP-000967,ADC,Leakage Current,LOT-05,MEDIUM,30.0,0,NORMAL,0h_24h_96h,4.971309368625295,True
CMP-000968,Driver IC,Propagation Delay,LOT-10,LOW,15.0,0,NORMAL,0h_24h_96h,18.658716841654087,False
CMP-000969,Logic IC,Iddq,LOT-08,LOW,0.0,0,NORMAL,0h_24h_96h,10.967910920634921,False
CMP-000970,Memory IC,Standby Current,LOT-06,LOW,0.0,0,NORMAL,0h_24h_96h,26.493797310819378,False
CMP-000971,ADC,Leakage Current,LOT-13,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,7.248542986080538,True
CMP-000972,Driver IC,Propagation Delay,LOT-19,LOW,0.0,0,NORMAL,0h_24h_96h,18.394461049036796,False
CMP-000973,Logic IC,Iddq,LOT-14,LOW,0.0,0,NORMAL,0h_24h_96h,10.75321366386485,False
CMP-000974,Memory IC,Standby Current,LOT-04,LOW,0.0,0,NORMAL,0h_24h_96h,26.19569695902032,False
CMP-000975,ADC,Leakage Current,LOT-07,LOW,0.0,0,NORMAL,0h_24h_96h,5.680257821478411,False
CMP-000976,Driver IC,Propagation Delay,LOT-13,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,39.94899906434446,True
CMP-000977,Logic IC,Iddq,LOT-15,MEDIUM,30.0,0,NORMAL,0h_24h_96h,10.668964857142853,True
CMP-000978,Memory IC,Standby Current,LOT-06,LOW,0.0,0,NORMAL,0h_24h_96h,26.297473267060408,False
CMP-000979,ADC,Leakage Current,LOT-18,LOW,0.0,0,NORMAL,0h_24h_96h,5.218991354134408,False
CMP-000980,Driver IC,Propagation Delay,LOT-13,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,36.90016360276403,True
CMP-000981,Logic IC,Iddq,LOT-07,LOW,0.0,0,NORMAL,0h_24h_96h,10.959641374723423,False
CMP-000982,Memory IC,Standby Current,LOT-12,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,67.82236376634589,True
CMP-000983,ADC,Leakage Current,LOT-18,LOW,0.0,0,NORMAL,0h_24h_96h,5.515358632023376,False
CMP-000984,Driver IC,Propagation Delay,LOT-14,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,20.66043144715901,True
CMP-000985,Logic IC,Iddq,LOT-04,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,13.614410957539675,True
CMP-000986,Memory IC,Standby Current,LOT-12,LOW,0.0,0,NORMAL,0h_24h_96h,26.223588685709192,False
CMP-000987,ADC,Leakage Current,LOT-06,LOW,0.0,0,NORMAL,0h_24h_96h,5.428189656162278,False
CMP-000988,Driver IC,Propagation Delay,LOT-19,MEDIUM,30.0,0,NORMAL,0h_24h_96h,18.407558428554108,True
CMP-000989,Logic IC,Iddq,LOT-13,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,32.88481415476191,True
CMP-000990,Memory IC,Standby Current,LOT-02,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,68.7215699589196,True
CMP-000991,ADC,Leakage Current,LOT-17,MEDIUM,30.0,0,NORMAL,0h_24h_96h,5.582267494871075,True
CMP-000992,Driver IC,Propagation Delay,LOT-04,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,36.5154970703534,True
CMP-000993,Logic IC,Iddq,LOT-16,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,37.13414114682537,True
CMP-000994,Memory IC,Standby Current,LOT-20,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,68.1865015984707,True
CMP-000995,ADC,Leakage Current,LOT-11,LOW,0.0,0,NORMAL,0h_24h_96h,5.737010958249424,False
CMP-000996,Driver IC,Propagation Delay,LOT-03,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,33.37932445727692,True
CMP-000997,Logic IC,Iddq,LOT-09,LOW,0.0,0,NORMAL,0h_24h_96h,10.893208702645493,False
CMP-000998,Memory IC,Standby Current,LOT-19,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,83.25154659544432,True
CMP-000999,ADC,Leakage Current,LOT-13,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,20.603862325610184,True
CMP-001000,Driver IC,Propagation Delay,LOT-03,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,40.34705215301846,True
