component_id,component_type,parameter_name,unit,lot_id,temperature_c,value_0h,value_24h,value_96h,value_168h
CMP-000270,Memory IC,Standby Current,µA,LOT-01,127.89,25.248,47.0101,28.7113,30.3435
CMP-000271,ADC,Leakage Current,µA,LOT-03,126.79,5.2636,5.4255,5.4936,5.6812
CMP-000272,Driver IC,Propagation Delay,ns,LOT-08,126.18,17.952,18.0211,18.0216,18.7463
CMP-000273,Logic IC,Iddq,µA,LOT-12,123.67,10.4988,12.4611,20.8637,36.9252
CMP-000274,Memory IC,Standby Current,µA,LOT-01,125.86,25.3362,27.9994,40.6058,62.5613
CMP-000275,ADC,Leakage Current,µA,LOT-03,125.46,5.0253,5.2376,5.4375,5.6288
CMP-000276,Driver IC,Propagation Delay,ns,LOT-17,123.77,17.7962,17.9275,18.5132,18.5055
CMP-000277,Logic IC,Iddq,µA,LOT-19,122.89,10.3821,10.8358,10.9223,11.01
CMP-000278,Memory IC,Standby Current,µA,LOT-11,127.83,25.9427,30.3491,43.3228,63.0489
CMP-000279,ADC,Leakage Current,µA,LOT-10,123.09,4.7589,4.8503,4.888,5.1342
CMP-000280,Driver IC,Propagation Delay,ns,LOT-02,126.77,17.1845,30.376,18.7739,19.7494
CMP-000281,Logic IC,Iddq,µA,LOT-11,124.56,10.5365,12.43,23.4894,44.4714
CMP-000282,Memory IC,Standby Current,µA,LOT-03,124.51,25.6631,25.6043,25.7244,26.4328
CMP-000283,ADC,Leakage Current,µA,LOT-01,123.9,5.0224,5.8,10.3085,25.2524
CMP-000284,Driver IC,Propagation Delay,ns,LOT-13,124.12,17.9694,18.0905,18.8362,18.5514
CMP-000285,Logic IC,Iddq,µA,LOT-10,123.02,9.9356,11.1716,21.3937,35.7168
CMP-000286,Memory IC,Standby Current,µA,LOT-02,128.59,26.2026,27.9076,41.7092,65.7535
CMP-000287,ADC,Leakage Current,µA,LOT-02,124.6,5.0732,5.8277,11.9512,23.8792
CMP-000288,Driver IC,Propagation Delay,ns,LOT-17,126.48,17.9731,18.3444,25.7592,41.7156
CMP-000289,Logic IC,Iddq,µA,LOT-19,125.02,10.0124,10.2895,10.4878,10.4843
CMP-000290,Memory IC,Standby Current,µA,LOT-01,125.73,25.2213,25.9769,26.0155,26.1041
CMP-000291,ADC,Leakage Current,µA,LOT-16,125.73,4.9067,4.9903,5.1885,5.4534
CMP-000292,Driver IC,Propagation Delay,ns,LOT-14,124.34,18.2576,31.2898,19.0483,19.1447
CMP-000293,Logic IC,Iddq,µA,LOT-02,125.65,9.8134,10.0709,10.4763,10.8501
CMP-000294,Memory IC,Standby Current,µA,LOT-16,122.41,24.129,24.6793,25.0426,25.3899
CMP-000295,ADC,Leakage Current,µA,LOT-10,125.23,4.6988,13.4082,5.7611,7.2701
CMP-000296,Driver IC,Propagation Delay,ns,LOT-07,128.02,18.7019,21.1338,27.6374,35.9802
CMP-000297,Logic IC,Iddq,µA,LOT-13,123.78,10.1245,10.3456,10.7483,10.9975
CMP-000298,Memory IC,Standby Current,µA,LOT-19,123.13,25.2361,29.1149,40.2981,65.0279
CMP-000299,ADC,Leakage Current,µA,LOT-07,126.0,4.8908,6.1364,9.2648,15.6304
CMP-000300,Driver IC,Propagation Delay,ns,LOT-19,124.72,18.4376,20.415,25.9758,34.165
CMP-000301,Logic IC,Iddq,µA,LOT-01,125.41,10.4412,10.594,11.2429,11.1728
CMP-000302,Memory IC,Standby Current,µA,LOT-16,124.92,23.9442,24.6582,24.8427,25.3992
CMP-000303,ADC,Leakage Current,µA,LOT-16,126.03,4.568,6.3117,11.9181,20.7745
CMP-000304,Driver IC,Propagation Delay,ns,LOT-06,122.75,17.6468,18.6248,26.4975,36.9927
CMP-000305,Logic IC,Iddq,µA,LOT-17,125.13,9.5917,9.8449,10.2044,10.4068
CMP-000306,Memory IC,Standby Current,µA,LOT-07,124.54,24.8574,25.3726,26.006,25.9698
CMP-000307,ADC,Leakage Current,µA,LOT-17,123.46,5.1257,5.3811,5.4931,5.5955
CMP-000308,Driver IC,Propagation Delay,ns,LOT-13,122.23,18.036,18.3763,18.1616,18.4787
CMP-000309,Logic IC,Iddq,µA,LOT-10,124.27,9.6475,22.411,11.4003,12.661
CMP-000310,Memory IC,Standby Current,µA,LOT-12,125.73,25.5059,25.7795,26.305,26.2141
CMP-000311,ADC,Leakage Current,µA,LOT-12,125.51,5.2826,5.4222,5.5949,5.7743
CMP-000312,Driver IC,Propagation Delay,ns,LOT-05,125.59,18.1051,19.1555,26.4135,43.1595
CMP-000313,Logic IC,Iddq,µA,LOT-18,126.44,9.4917,9.4661,9.5254,9.9141
CMP-000314,Memory IC,Standby Current,µA,LOT-01,122.96,24.6371,27.9144,38.3664,65.73
CMP-000315,ADC,Leakage Current,µA,LOT-11,124.91,5.3776,5.4453,5.6051,5.8953
CMP-000316,Driver IC,Propagation Delay,ns,LOT-01,126.06,18.3856,20.2578,26.5108,42.2404
CMP-000317,Logic IC,Iddq,µA,LOT-05,126.7,9.5852,11.2561,16.8195,33.6791
CMP-000318,Memory IC,Standby Current,µA,LOT-20,123.99,24.8059,27.4139,40.0458,70.0799
CMP-000319,ADC,Leakage Current,µA,LOT-11,122.56,5.2901,5.3037,5.5587,5.823
CMP-000320,Driver IC,Propagation Delay,ns,LOT-02,123.62,17.7191,18.0059,17.814,18.4438
CMP-000321,Logic IC,Iddq,µA,LOT-04,124.92,9.9815,9.8582,10.2574,10.395
CMP-000322,Memory IC,Standby Current,µA,LOT-12,124.62,25.305,27.9965,45.2274,76.1834
CMP-000323,ADC,Leakage Current,µA,LOT-06,125.49,4.7179,4.9454,5.0378,5.1347
CMP-000324,Driver IC,Propagation Delay,ns,LOT-19,122.41,18.0794,17.9532,18.1956,18.1493
CMP-000325,Logic IC,Iddq,µA,LOT-09,123.93,10.168,12.823,21.8957,37.4716
CMP-000326,Memory IC,Standby Current,µA,LOT-19,125.19,24.1058,28.6648,42.2067,70.6024
CMP-000327,ADC,Leakage Current,µA,LOT-08,123.53,4.9453,6.3587,11.7352,21.7054
CMP-000328,Driver IC,Propagation Delay,ns,LOT-01,125.16,18.641,29.4449,19.6563,21.4797
CMP-000329,Logic IC,Iddq,µA,LOT-12,126.66,10.1168,10.3889,10.4451,11.0132
CMP-000330,Memory IC,Standby Current,µA,LOT-08,127.19,25.8482,28.4916,39.8624,65.5417
CMP-000331,ADC,Leakage Current,µA,LOT-03,128.1,4.9892,5.0881,5.1999,5.4937
CMP-000332,Driver IC,Propagation Delay,ns,LOT-07,125.92,18.2491,18.2051,18.6428,18.938
CMP-000333,Logic IC,Iddq,µA,LOT-07,126.1,10.12,10.4195,10.7463,11.0292
CMP-000334,Memory IC,Standby Current,µA,LOT-17,126.51,25.7313,26.6863,26.8769,26.889
CMP-000335,ADC,Leakage Current,µA,LOT-20,125.67,5.1642,6.2574,11.3267,24.834
CMP-000336,Driver IC,Propagation Delay,ns,LOT-08,124.91,17.8221,17.9602,17.9793,18.2469
CMP-000337,Logic IC,Iddq,µA,LOT-06,122.69,9.9643,10.1105,10.5089,10.5648
CMP-000338,Memory IC,Standby Current,µA,LOT-05,126.29,25.0399,25.466,25.7225,26.0759
CMP-000339,ADC,Leakage Current,µA,LOT-05,125.85,4.6859,6.2414,9.3706,20.3054
CMP-000340,Driver IC,Propagation Delay,ns,LOT-03,123.76,18.2829,19.2188,28.0522,41.377
CMP-000341,Logic IC,Iddq,µA,LOT-19,126.09,10.2357,10.4216,10.9338,11.1616
CMP-000342,Memory IC,Standby Current,µA,LOT-05,125.97,24.9655,26.082,25.7324,26.4291
CMP-000343,ADC,Leakage Current,µA,LOT-01,127.02,5.103,5.8362,10.6222,18.4623
CMP-000344,Driver IC,Propagation Delay,ns,LOT-07,128.63,18.7338,18.3805,19.2616,19.3399
CMP-000345,Logic IC,Iddq,µA,LOT-05,124.13,9.8875,9.912,10.1024,10.3679
CMP-000346,Memory IC,Standby Current,µA,LOT-16,123.67,25.0039,25.3081,26.2373,26.7714
CMP-000347,ADC,Leakage Current,µA,LOT-09,124.81,5.2444,5.3285,5.3288,5.4541
CMP-000348,Driver IC,Propagation Delay,ns,LOT-17,124.03,18.666,20.5028,28.1239,44.1736
CMP-000349,Logic IC,Iddq,µA,LOT-20,125.93,10.1108,10.4842,10.7149,11.1721
CMP-000350,Memory IC,Standby Current,µA,LOT-16,124.75,24.1865,24.8256,25.3134,25.5688
CMP-000351,ADC,Leakage Current,µA,LOT-05,127.96,4.3233,4.3876,4.6213,4.7168
CMP-000352,Driver IC,Propagation Delay,ns,LOT-04,125.4,18.2519,30.6807,19.6613,21.0049
CMP-000353,Logic IC,Iddq,µA,LOT-14,123.95,10.5408,23.2002,12.8237,16.4402
CMP-000354,Memory IC,Standby Current,µA,LOT-02,124.73,25.171,25.7042,25.88,26.2981
CMP-000355,ADC,Leakage Current,µA,LOT-06,125.67,4.6426,4.8275,4.9911,5.0969
CMP-000356,Driver IC,Propagation Delay,ns,LOT-05,125.95,18.292,18.9012,18.5335,18.763
CMP-000357,Logic IC,Iddq,µA,LOT-03,123.99,9.8568,11.9976,18.8542,37.8927
CMP-000358,Memory IC,Standby Current,µA,LOT-11,123.91,24.2992,25.1089,25.2296,25.4756
CMP-000359,ADC,Leakage Current,µA,LOT-02,125.6,4.7847,5.9111,9.7297,18.3327
CMP-000360,Driver IC,Propagation Delay,ns,LOT-13,126.39,18.4604,19.7897,25.297,39.6241
CMP-000361,Logic IC,Iddq,µA,LOT-12,122.17,10.4094,10.7408,10.5164,10.7747
CMP-000362,Memory IC,Standby Current,µA,LOT-07,124.26,25.2278,43.3743,28.0999,33.283
CMP-000363,ADC,Leakage Current,µA,LOT-02,124.52,4.9662,4.8995,5.1261,5.3406
CMP-000364,Driver IC,Propagation Delay,ns,LOT-17,125.4,18.2414,18.0809,18.3647,18.5919
CMP-000365,Logic IC,Iddq,µA,LOT-14,126.85,10.1244,10.4815,10.6498,10.8714
CMP-000366,Memory IC,Standby Current,µA,LOT-17,128.22,24.5802,27.6987,39.5967,70.7536
CMP-000367,ADC,Leakage Current,µA,LOT-14,125.44,5.0133,5.4027,5.4632,5.4065
CMP-000368,Driver IC,Propagation Delay,ns,LOT-11,122.97,18.2007,18.5898,18.7192,18.936
CMP-000369,Logic IC,Iddq,µA,LOT-07,127.46,10.3739,12.6263,22.5969,42.0104
CMP-000370,Memory IC,Standby Current,µA,LOT-20,123.18,24.555,24.3792,25.2266,25.2772
CMP-000371,ADC,Leakage Current,µA,LOT-15,123.87,5.1286,5.2577,5.331,5.4491
CMP-000372,Driver IC,Propagation Delay,ns,LOT-04,125.94,17.1424,17.3957,17.5554,17.8842
CMP-000373,Logic IC,Iddq,µA,LOT-01,128.67,9.8535,10.2489,10.5143,10.3833
CMP-000374,Memory IC,Standby Current,µA,LOT-05,124.63,24.0442,24.3827,24.5384,24.7813
CMP-000375,ADC,Leakage Current,µA,LOT-06,126.19,4.6914,4.8526,4.9082,5.054
CMP-000376,Driver IC,Propagation Delay,ns,LOT-11,126.8,18.3556,20.5649,26.5106,37.6336
CMP-000377,Logic IC,Iddq,µA,LOT-17,122.04,10.3009,11.7463,18.8075,42.9092
CMP-000378,Memory IC,Standby Current,µA,LOT-17,126.47,24.395,44.9515,26.1983,31.3568
CMP-000379,ADC,Leakage Current,µA,LOT-09,124.07,4.8588,6.3574,9.5989,20.3805
CMP-000380,Driver IC,Propagation Delay,ns,LOT-17,126.12,18.1338,19.3597,23.5782,34.8645
CMP-000381,Logic IC,Iddq,µA,LOT-04,123.64,10.227,12.6703,22.1545,37.7214
CMP-000382,Memory IC,Standby Current,µA,LOT-08,123.12,25.3694,26.8072,39.6082,71.4271
CMP-000383,ADC,Leakage Current,µA,LOT-12,125.54,5.0385,5.1876,5.4553,5.6685
CMP-000384,Driver IC,Propagation Delay,ns,LOT-14,125.29,17.9365,18.1478,18.3109,18.6343
CMP-000385,Logic IC,Iddq,µA,LOT-12,124.31,10.2212,23.1167,11.6614,14.6874
CMP-000386,Memory IC,Standby Current,µA,LOT-18,124.77,24.6844,25.0761,25.1749,25.5363
CMP-000387,ADC,Leakage Current,µA,LOT-02,125.6,4.9681,5.0821,5.256,5.3919
CMP-000388,Driver IC,Propagation Delay,ns,LOT-08,124.02,17.8861,18.1773,18.3865,18.233
CMP-000389,Logic IC,Iddq,µA,LOT-15,127.12,10.0058,10.158,10.3244,10.5084
CMP-000390,Memory IC,Standby Current,µA,LOT-01,124.44,25.0538,29.5206,38.8445,66.4232
CMP-000391,ADC,Leakage Current,µA,LOT-19,125.83,5.083,5.1071,5.3257,5.4987
CMP-000392,Driver IC,Propagation Delay,ns,LOT-03,124.47,18.1009,18.0985,18.2235,18.5128
CMP-000393,Logic IC,Iddq,µA,LOT-11,124.09,10.237,12.4201,18.1297,33.6265
CMP-000394,Memory IC,Standby Current,µA,LOT-09,124.87,24.929,25.9725,25.8808,26.5319
CMP-000395,ADC,Leakage Current,µA,LOT-09,127.07,4.8317,5.1664,5.1101,5.2439
CMP-000396,Driver IC,Propagation Delay,ns,LOT-06,125.14,18.2351,18.9135,18.9079,18.7641
CMP-000397,Logic IC,Iddq,µA,LOT-06,127.01,9.4722,9.9929,10.1025,10.3435
CMP-000398,Memory IC,Standby Current,µA,LOT-03,123.46,25.4558,27.5444,41.5662,77.7941
CMP-000399,ADC,Leakage Current,µA,LOT-02,121.85,4.7847,5.0766,5.1741,5.3483
CMP-000400,Driver IC,Propagation Delay,ns,LOT-05,123.91,17.872,31.5455,19.3642,19.6067
CMP-000401,Logic IC,Iddq,µA,LOT-09,125.48,9.79,12.2521,19.4531,36.6173
CMP-000402,Memory IC,Standby Current,µA,LOT-09,124.48,25.4066,25.8147,26.6384,27.0726
CMP-000403,ADC,Leakage Current,µA,LOT-17,127.43,5.2949,5.5324,5.853,6.0232
CMP-000404,Driver IC,Propagation Delay,ns,LOT-16,126.74,17.7767,31.1838,18.1049,19.7412
CMP-000405,Logic IC,Iddq,µA,LOT-16,123.73,9.9856,10.1681,10.3808,10.5376
CMP-000406,Memory IC,Standby Current,µA,LOT-11,124.35,26.1629,30.0005,44.2726,75.6098
CMP-000407,ADC,Leakage Current,µA,LOT-16,124.3,4.833,12.2406,5.9349,6.4554
CMP-000408,Driver IC,Propagation Delay,ns,LOT-11,125.59,17.8027,19.6934,24.4498,39.5176
CMP-000409,Logic IC,Iddq,µA,LOT-05,124.3,8.914,18.0057,10.9524,13.2671
CMP-000410,Memory IC,Standby Current,µA,LOT-10,126.92,23.8839,24.8563,24.8708,25.1729
CMP-000411,ADC,Leakage Current,µA,LOT-16,125.02,4.7357,14.3577,5.2313,6.2417
CMP-000412,Driver IC,Propagation Delay,ns,LOT-10,124.96,17.6776,18.5827,18.1582,18.4659
CMP-000413,Logic IC,Iddq,µA,LOT-11,124.34,10.0242,10.7339,10.7161,11.2935
CMP-000414,Memory IC,Standby Current,µA,LOT-04,123.72,25.6347,25.5962,26.7425,26.8374
CMP-000415,ADC,Leakage Current,µA,LOT-10,123.66,4.7359,4.7225,4.9525,5.0561
CMP-000416,Driver IC,Propagation Delay,ns,LOT-10,126.27,17.4799,18.4923,25.0047,44.6588
CMP-000417,Logic IC,Iddq,µA,LOT-20,124.73,10.1718,24.0949,10.9945,13.0137
CMP-000418,Memory IC,Standby Current,µA,LOT-20,124.8,23.9633,24.336,24.2718,25.2819
CMP-000419,ADC,Leakage Current,µA,LOT-16,122.56,4.7342,5.2719,10.0281,20.2777
CMP-000420,Driver IC,Propagation Delay,ns,LOT-11,123.48,18.0775,18.5952,18.4952,18.9088
CMP-000421,Logic IC,Iddq,µA,LOT-16,122.45,9.815,10.7659,18.8234,36.9216
CMP-000422,Memory IC,Standby Current,µA,LOT-12,127.04,25.1352,27.7239,43.741,78.0838
CMP-000423,ADC,Leakage Current,µA,LOT-13,124.92,5.08,5.0903,5.2047,5.4364
CMP-000424,Driver IC,Propagation Delay,ns,LOT-07,125.5,17.4842,17.3272,17.7869,17.8448
CMP-000425,Logic IC,Iddq,µA,LOT-10,124.63,10.0738,12.3561,17.5133,34.5204
CMP-000426,Memory IC,Standby Current,µA,LOT-14,124.92,25.4679,27.8176,40.171,66.0795
CMP-000427,ADC,Leakage Current,µA,LOT-09,127.68,5.0543,5.8322,9.929,22.4946
CMP-000428,Driver IC,Propagation Delay,ns,LOT-17,125.65,18.4676,18.1853,18.6579,18.6772
CMP-000429,Logic IC,Iddq,µA,LOT-03,123.55,9.7106,10.2264,10.2827,10.3928
CMP-000430,Memory IC,Standby Current,µA,LOT-20,126.2,25.2754,25.6005,26.6135,26.8968
CMP-000431,ADC,Leakage Current,µA,LOT-12,125.14,5.3309,5.4535,5.6825,5.8976
CMP-000432,Driver IC,Propagation Delay,ns,LOT-03,126.56,17.9675,18.4708,18.5597,18.661
CMP-000433,Logic IC,Iddq,µA,LOT-20,125.55,9.6817,9.887,10.0878,10.0366
CMP-000434,Memory IC,Standby Current,µA,LOT-05,125.03,24.1594,25.3777,39.9827,76.9811
CMP-000435,ADC,Leakage Current,µA,LOT-06,127.44,4.7331,4.9931,5.1013,5.3433
CMP-000436,Driver IC,Propagation Delay,ns,LOT-14,125.18,18.2153,19.4495,24.2954,32.6745
CMP-000437,Logic IC,Iddq,µA,LOT-06,123.65,9.9654,11.9477,20.5175,39.1767
CMP-000438,Memory IC,Standby Current,µA,LOT-10,125.76,24.6374,26.9799,40.5752,67.7247
CMP-000439,ADC,Leakage Current,µA,LOT-09,124.46,5.1482,6.5227,10.0991,18.1989
CMP-000440,Driver IC,Propagation Delay,ns,LOT-04,123.41,18.1595,18.7938,18.4761,18.6017
CMP-000441,Logic IC,Iddq,µA,LOT-09,123.5,10.407,10.9074,11.2901,11.5468
CMP-000442,Memory IC,Standby Current,µA,LOT-19,126.18,24.9729,25.4448,25.6287,26.1606
CMP-000443,ADC,Leakage Current,µA,LOT-01,124.29,4.6298,11.5792,6.0748,6.4656
CMP-000444,Driver IC,Propagation Delay,ns,LOT-08,125.26,17.9897,18.0164,18.2566,18.485
CMP-000445,Logic IC,Iddq,µA,LOT-01,123.58,10.0086,10.4406,10.4945,10.8363
CMP-000446,Memory IC,Standby Current,µA,LOT-09,123.82,25.536,28.1319,39.5317,73.4882
CMP-000447,ADC,Leakage Current,µA,LOT-11,123.36,5.2628,5.4961,5.6482,5.7351
CMP-000448,Driver IC,Propagation Delay,ns,LOT-07,124.11,17.2959,17.6818,17.9863,18.2668
CMP-000449,Logic IC,Iddq,µA,LOT-01,126.19,10.4057,10.5973,10.6729,10.8667
CMP-000450,Memory IC,Standby Current,µA,LOT-01,125.64,24.5137,25.3825,25.7485,25.7225
CMP-000451,ADC,Leakage Current,µA,LOT-18,123.64,4.886,4.9632,5.059,5.2887
CMP-000452,Driver IC,Propagation Delay,ns,LOT-02,124.56,17.6607,17.8803,18.2204,18.3779
CMP-000453,Logic IC,Iddq,µA,LOT-14,124.84,10.2343,10.276,10.5277,10.729
CMP-000454,Memory IC,Standby Current,µA,LOT-13,125.76,25.4892,28.6507,41.7492,67.2128
CMP-000455,ADC,Leakage Current,µA,LOT-07,127.41,5.512,5.5858,5.9241,5.9458
CMP-000456,Driver IC,Propagation Delay,ns,LOT-08,125.98,16.6563,17.048,17.3154,17.3918
CMP-000457,Logic IC,Iddq,µA,LOT-15,125.1,10.0767,10.052,9.9588,10.073
CMP-000458,Memory IC,Standby Current,µA,LOT-10,126.71,25.0832,25.3653,25.928,26.5768
CMP-000459,ADC,Leakage Current,µA,LOT-12,123.01,5.2982,5.559,5.6532,5.7929
CMP-000460,Driver IC,Propagation Delay,ns,LOT-18,121.46,17.5471,18.0402,18.194,18.8158
CMP-000461,Logic IC,Iddq,µA,LOT-19,124.32,10.2288,12.6468,21.1915,33.4982
CMP-000462,Memory IC,Standby Current,µA,LOT-11,121.98,24.4143,26.0461,43.0625,66.3342
CMP-000463,ADC,Leakage Current,µA,LOT-07,125.95,5.1454,5.3721,5.3275,5.5394
CMP-000464,Driver IC,Propagation Delay,ns,LOT-01,124.03,18.656,18.8322,18.9873,18.8198
CMP-000465,Logic IC,Iddq,µA,LOT-13,128.23,9.656,17.2398,11.8963,14.742
CMP-000466,Memory IC,Standby Current,µA,LOT-13,125.78,25.3216,25.6569,26.1645,26.4013
CMP-000467,ADC,Leakage Current,µA,LOT-14,126.77,5.4188,5.597,5.7118,5.8424
CMP-000468,Driver IC,Propagation Delay,ns,LOT-14,124.33,18.7618,19.1762,19.219,19.3355
CMP-000469,Logic IC,Iddq,µA,LOT-15,123.84,10.0845,10.2692,10.368,10.6899
CMP-000470,Memory IC,Standby Current,µA,LOT-12,124.49,24.9382,26.096,26.5408,26.5358
CMP-000471,ADC,Leakage Current,µA,LOT-13,123.63,5.1371,5.4259,5.5043,5.7567
CMP-000472,Driver IC,Propagation Delay,ns,LOT-20,124.22,17.9413,18.034,17.9995,18.1214
CMP-000473,Logic IC,Iddq,µA,LOT-08,124.88,10.2274,10.0927,10.7203,10.9964
CMP-000474,Memory IC,Standby Current,µA,LOT-06,125.38,24.3079,24.4688,24.9674,25.5491
CMP-000475,ADC,Leakage Current,µA,LOT-01,120.89,4.8762,5.0301,5.0584,5.2791
CMP-000476,Driver IC,Propagation Delay,ns,LOT-16,127.85,17.9558,19.5586,24.4541,34.3312
CMP-000477,Logic IC,Iddq,µA,LOT-16,125.64,9.692,9.945,10.2264,10.5407
CMP-000478,Memory IC,Standby Current,µA,LOT-16,125.35,24.2802,28.0085,37.8363,68.0011
CMP-000479,ADC,Leakage Current,µA,LOT-07,124.37,5.3233,5.3367,5.5586,5.5673
CMP-000480,Driver IC,Propagation Delay,ns,LOT-10,121.06,17.0836,19.1086,25.4332,42.0927
CMP-000481,Logic IC,Iddq,µA,LOT-08,126.07,10.1908,12.0589,22.1372,41.3099
CMP-000482,Memory IC,Standby Current,µA,LOT-01,126.36,24.098,28.1524,41.3851,70.3423
CMP-000483,ADC,Leakage Current,µA,LOT-13,124.42,5.0507,5.1154,5.3052,5.3963
CMP-000484,Driver IC,Propagation Delay,ns,LOT-01,126.34,18.1953,20.5705,24.6613,38.3367
CMP-000485,Logic IC,Iddq,µA,LOT-15,126.27,10.2075,10.3649,10.6237,10.8784
CMP-000486,Memory IC,Standby Current,µA,LOT-16,122.85,24.014,25.0242,25.5911,25.8728
CMP-000487,ADC,Leakage Current,µA,LOT-02,123.47,5.1318,6.1333,10.531,19.2724
CMP-000488,Driver IC,Propagation Delay,ns,LOT-03,125.91,18.1413,27.5347,19.6435,21.7127
CMP-000489,Logic IC,Iddq,µA,LOT-06,125.26,9.5138,9.8298,9.9553,10.2835
CMP-000490,Memory IC,Standby Current,µA,LOT-03,123.6,25.1454,25.6017,26.1898,26.4105
CMP-000491,ADC,Leakage Current,µA,LOT-07,120.7,5.1016,5.664,10.524,24.5868
CMP-000492,Driver IC,Propagation Delay,ns,LOT-12,124.88,17.4795,18.8763,26.9644,43.9639
CMP-000493,Logic IC,Iddq,µA,LOT-20,127.42,9.7882,10.1325,10.5144,10.8245
CMP-000494,Memory IC,Standby Current,µA,LOT-20,124.35,25.8896,28.8893,40.5088,66.0271
CMP-000495,ADC,Leakage Current,µA,LOT-11,129.49,5.1638,6.2351,10.0208,18.6327
CMP-000496,Driver IC,Propagation Delay,ns,LOT-07,125.86,18.0165,26.7459,18.7285,20.8634
CMP-000497,Logic IC,Iddq,µA,LOT-19,122.52,9.9026,10.0384,10.3304,10.5286
CMP-000498,Memory IC,Standby Current,µA,LOT-13,125.81,24.9572,26.7667,37.2702,73.927
CMP-000499,ADC,Leakage Current,µA,LOT-16,125.58,4.8717,5.0819,5.0975,5.3179
CMP-000500,Driver IC,Propagation Delay,ns,LOT-15,124.64,18.8763,19.7492,25.1675,44.4506
CMP-000501,Logic IC,Iddq,µA,LOT-01,129.86,10.3147,10.8142,11.1219,11.2714
CMP-000502,Memory IC,Standby Current,µA,LOT-17,125.73,25.5996,28.5499,38.3503,66.8247
CMP-000503,ADC,Leakage Current,µA,LOT-05,121.99,4.645,11.668,5.4151,6.2664
CMP-000504,Driver IC,Propagation Delay,ns,LOT-12,124.29,17.4839,17.4131,18.0829,18.0698
CMP-000505,Logic IC,Iddq,µA,LOT-03,126.39,9.9475,10.5595,10.621,10.9272
CMP-000506,Memory IC,Standby Current,µA,LOT-16,125.93,24.6997,25.205,25.5761,25.9342
CMP-000507,ADC,Leakage Current,µA,LOT-17,126.07,5.0182,6.6727,10.3405,21.9885
CMP-000508,Driver IC,Propagation Delay,ns,LOT-14,125.38,18.5997,31.3747,20.026,21.8973
CMP-000509,Logic IC,Iddq,µA,LOT-18,125.58,10.0494,10.1194,10.5804,10.9877
CMP-000510,Memory IC,Standby Current,µA,LOT-04,125.28,25.3252,26.659,41.7115,64.3082
CMP-000511,ADC,Leakage Current,µA,LOT-19,125.44,5.2161,5.2732,5.4769,5.6074
CMP-000512,Driver IC,Propagation Delay,ns,LOT-14,125.21,18.5344,18.4066,19.0137,18.9053
CMP-000513,Logic IC,Iddq,µA,LOT-19,124.9,10.3619,10.5258,10.7893,11.2466
CMP-000514,Memory IC,Standby Current,µA,LOT-20,124.0,25.2821,25.9881,26.4313,27.1615
CMP-000515,ADC,Leakage Current,µA,LOT-13,124.04,4.8208,4.9627,4.9868,5.311
CMP-000516,Driver IC,Propagation Delay,ns,LOT-12,123.01,17.7449,18.2366,18.2519,18.8197
CMP-000517,Logic IC,Iddq,µA,LOT-01,126.39,10.4823,13.3132,21.3227,38.2556
CMP-000518,Memory IC,Standby Current,µA,LOT-12,124.94,24.5801,27.9295,38.9072,64.7011
CMP-000519,ADC,Leakage Current,µA,LOT-06,123.59,4.5914,4.7133,4.81,4.8954
CMP-000520,Driver IC,Propagation Delay,ns,LOT-04,126.74,18.7187,18.6594,18.6806,18.7543
CMP-000521,Logic IC,Iddq,µA,LOT-15,125.86,9.9246,12.1253,20.1231,34.3017
CMP-000522,Memory IC,Standby Current,µA,LOT-15,125.73,25.2548,46.1406,27.2238,31.0266
CMP-000523,ADC,Leakage Current,µA,LOT-09,123.68,5.0708,6.5483,9.7174,20.0532
CMP-000524,Driver IC,Propagation Delay,ns,LOT-12,127.86,18.4315,18.7122,26.3235,39.3789
CMP-000525,Logic IC,Iddq,µA,LOT-07,125.88,9.8886,10.3167,10.5346,10.8241
CMP-000526,Memory IC,Standby Current,µA,LOT-15,123.16,24.6239,24.6653,25.3517,25.8604
CMP-000527,ADC,Leakage Current,µA,LOT-06,126.22,4.7125,4.8893,5.027,5.1512
CMP-000528,Driver IC,Propagation Delay,ns,LOT-04,124.66,18.3622,18.5981,18.7828,18.7478
CMP-000529,Logic IC,Iddq,µA,LOT-20,123.18,9.3239,9.693,10.1392,10.4461
CMP-000530,Memory IC,Standby Current,µA,LOT-13,123.49,25.3454,25.9634,26.4272,26.9266
CMP-000531,ADC,Leakage Current,µA,LOT-02,127.44,4.6687,5.272,12.4387,26.2242
CMP-000532,Driver IC,Propagation Delay,ns,LOT-03,126.3,18.3039,18.2614,18.4402,18.5244
CMP-000533,Logic IC,Iddq,µA,LOT-20,125.74,10.2628,10.5702,10.866,10.9683
CMP-000534,Memory IC,Standby Current,µA,LOT-14,125.26,24.8084,26.5277,45.4603,71.6833
CMP-000535,ADC,Leakage Current,µA,LOT-16,125.95,5.0706,6.8094,10.9582,21.2878
CMP-000536,Driver IC,Propagation Delay,ns,LOT-04,123.98,18.5368,18.8391,19.118,19.3725
CMP-000537,Logic IC,Iddq,µA,LOT-07,122.47,9.6309,10.3485,10.8313,10.7223
CMP-000538,Memory IC,Standby Current,µA,LOT-13,126.41,26.0695,30.3687,40.3681,64.5436
CMP-000539,ADC,Leakage Current,µA,LOT-08,126.69,4.9602,12.3328,6.3996,7.0827
